"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","2005-Q4",138.798960579066,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","2006-Q1",142.362555152482,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","2006-Q2",148.222650576386,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","2006-Q3",156.022370875467,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","2006-Q4",159.060423395665,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","2007-Q1",162.964683730991,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","2007-Q2",164.02955460455,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","2007-Q3",162.555287712375,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","2007-Q4",161.225473952084,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","2008-Q1",158.941257449133,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","2008-Q2",155.104826452019,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","2008-Q3",149.84620393228,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","2008-Q4",141.707712166569,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","2009-Q1",132.713942152235,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","2009-Q2",124.087351849924,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","2009-Q3",118.010037922772,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","2009-Q4",114.836668075069,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","2010-Q1",111.831856254655,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","2010-Q2",108.477434836139,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","2010-Q3",104.294598113992,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","2010-Q4",99.3001107952138,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","2011-Q1",95.8766294745617,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","2011-Q2",91.2426793102877,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","2011-Q3",84.7201062649174,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","2011-Q4",79.6865849502336,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","2012-Q1",77.258723426768,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","2012-Q2",75.7342293210131,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","2012-Q3",75.3557192020685,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","2012-Q4",75.8023280501508,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","2013-Q1",75.0075594158768,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","2013-Q2",75.166548805938,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","2013-Q3",77.855211748152,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","2013-Q4",79.9886800300335,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","2014-Q1",82.8937669046501,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","2014-Q2",87.651134193528,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","2014-Q3",92.6978391617731,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","2014-Q4",95.6502597400492,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","2015-Q1",97.3751030757297,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","2015-Q2",99.6878812867862,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","2015-Q3",100.629866673389,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","2015-Q4",102.307148964095,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","2016-Q1",104.652364848672,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","2016-Q2",105.834281686488,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","2016-Q3",108.230419350004,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","2016-Q4",111.220934114837,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","2017-Q1",114.252016881824,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","2017-Q2",116.829550780818,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","2017-Q3",121.152433408607,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","2017-Q4",124.41299892875,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","2018-Q1",128.156829941202,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","2018-Q2",131.38121131543,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","2018-Q3",132.377425638549,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","2018-Q4",133.538533104819,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","2019-Q1",133.638157371924,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","2019-Q2",134.542567647145,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","2019-Q3",134.891973514155,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","2019-Q4",134.650301466776,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","2020-Q1",134.814684882925,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","2020-Q2",134.971521637083,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","2020-Q3",133.953264966991,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","2020-Q4",135.649528513,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","2021-Q1",138.805803343014,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","2021-Q2",142.530387296918,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","2021-Q3",148.230748764944,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","2021-Q4",154.431060597358,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","2022-Q1",159.483710273585,
"IRL","HOUSECOST","NOMINAL","IDX2015","Q","2022-Q2",162.981080085736,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","2000-Q1",67.7463605379118,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","2000-Q2",69.279942025268,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","2000-Q3",70.9189475921282,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","2000-Q4",72.1076677258863,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","2001-Q1",73.4200571044386,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","2001-Q2",74.8742617819147,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","2001-Q3",76.4295653482806,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","2001-Q4",78.2957478891979,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","2002-Q1",80.2578127400306,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","2002-Q2",82.0254284147752,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","2002-Q3",83.8741901665264,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","2002-Q4",85.8896246641946,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","2003-Q1",87.948518242382,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","2003-Q2",90.3471887434441,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","2003-Q3",92.7834335330308,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","2003-Q4",95.099249269062,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","2004-Q1",97.4180407852365,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","2004-Q2",99.6070322067638,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","2004-Q3",101.786237441589,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","2004-Q4",103.735446024346,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","2005-Q1",105.655757477877,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","2005-Q2",107.34330596168,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","2005-Q3",108.973618606561,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","2005-Q4",110.930451937197,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","2006-Q1",112.839690687785,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","2006-Q2",114.419735134928,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","2006-Q3",115.94391960265,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","2006-Q4",117.561442995585,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","2007-Q1",119.171836339681,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","2007-Q2",120.481651074748,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","2007-Q3",121.781598165098,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","2007-Q4",123.085923567122,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","2008-Q1",124.434857824434,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","2008-Q2",123.659832381635,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","2008-Q3",122.991581898708,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","2008-Q4",121.622124719024,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","2009-Q1",120.293278469464,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","2009-Q2",118.965979954792,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","2009-Q3",117.876347806806,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","2009-Q4",117.450535089673,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","2010-Q1",117.081548069497,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","2010-Q2",117.728147264543,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","2010-Q3",118.621793151158,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","2010-Q4",118.968511514803,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","2011-Q1",118.698094839583,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","2011-Q2",120.480616003141,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","2011-Q3",120.073201721519,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","2011-Q4",119.548087435757,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","2012-Q1",119.495025343264,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","2012-Q2",117.844452023817,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","2012-Q3",115.627690710008,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","2012-Q4",113.632831922911,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","2013-Q1",110.997601899798,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","2013-Q2",109.978476450937,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","2013-Q3",108.314249734073,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","2013-Q4",107.109671915192,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","2014-Q1",106.213812322633,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","2014-Q2",104.4756351624,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","2014-Q3",103.195104117336,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","2014-Q4",101.915448397632,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","2015-Q1",100.183733211506,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","2015-Q2",99.5797612299072,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","2015-Q3",100.411093864722,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","2015-Q4",99.8254116938645,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","2016-Q1",100.297090417318,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","2016-Q2",100.19965239355,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","2016-Q3",100.41339822525,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","2016-Q4",100.089858963883,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","2017-Q1",99.569693791791,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","2017-Q2",99.2007099832581,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","2017-Q3",98.9547972092164,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","2017-Q4",98.9747990157353,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","2018-Q1",99.0518928755853,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","2018-Q2",98.6721798182808,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","2018-Q3",98.168557619597,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","2018-Q4",98.6073696865377,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","2019-Q1",98.1043919171178,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","2019-Q2",98.4808563630815,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","2019-Q3",98.5899964351614,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","2019-Q4",98.92475528464,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","2020-Q1",99.7897050570736,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","2020-Q2",101.699915142809,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","2020-Q3",99.5741778684372,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","2020-Q4",100.53620193168,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","2021-Q1",101.465032263446,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","2021-Q2",102.064738341851,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","2021-Q3",103.655101339991,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","2021-Q4",104.615128058007,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","2022-Q1",106.059660465201,
"ITA","HOUSECOST","NOMINAL","IDX2015","Q","2022-Q2",107.316448164707,
