"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"POL","CPI","TOT","IDX2015","A","2005",80.35421,
"POL","CPI","TOT","IDX2015","A","2006",81.38651,
"POL","CPI","TOT","IDX2015","A","2007",83.3876,
"POL","CPI","TOT","IDX2015","A","2008",86.86067,
"POL","CPI","TOT","IDX2015","A","2009",90.15737,
"POL","CPI","TOT","IDX2015","A","2010",92.48406,
"POL","CPI","TOT","IDX2015","A","2011",96.40483,
"POL","CPI","TOT","IDX2015","A","2012",99.8372,
"POL","CPI","TOT","IDX2015","A","2013",100.8276,
"POL","CPI","TOT","IDX2015","A","2014",100.8818,
"POL","CPI","TOT","IDX2015","A","2015",100,
"POL","CPI","TOT","IDX2015","A","2016",99.33524,
"POL","CPI","TOT","IDX2015","A","2017",101.3974,
"POL","CPI","TOT","IDX2015","A","2018",103.2357,
"POL","CPI","TOT","IDX2015","A","2019",105.5352,
"POL","CPI","TOT","IDX2015","A","2020",109.0965,
"POL","CPI","TOT","IDX2015","A","2021",114.6113,
"PRT","CPI","TOT","IDX2015","A","2000",73.36551,
"PRT","CPI","TOT","IDX2015","A","2001",76.57151,
"PRT","CPI","TOT","IDX2015","A","2002",79.32835,
"PRT","CPI","TOT","IDX2015","A","2003",81.88192,
"PRT","CPI","TOT","IDX2015","A","2004",83.81873,
"PRT","CPI","TOT","IDX2015","A","2005",85.72741,
"PRT","CPI","TOT","IDX2015","A","2006",88.39153,
"PRT","CPI","TOT","IDX2015","A","2007",90.56063,
"PRT","CPI","TOT","IDX2015","A","2008",92.9048,
"PRT","CPI","TOT","IDX2015","A","2009",92.12856,
"PRT","CPI","TOT","IDX2015","A","2010",93.42072,
"PRT","CPI","TOT","IDX2015","A","2011",96.83339,
"PRT","CPI","TOT","IDX2015","A","2012",99.51891,
"PRT","CPI","TOT","IDX2015","A","2013",99.79201,
"PRT","CPI","TOT","IDX2015","A","2014",99.51443,
"PRT","CPI","TOT","IDX2015","A","2015",100,
"PRT","CPI","TOT","IDX2015","A","2016",100.6074,
"PRT","CPI","TOT","IDX2015","A","2017",101.9843,
"PRT","CPI","TOT","IDX2015","A","2018",102.9978,
"PRT","CPI","TOT","IDX2015","A","2019",103.3461,
"PRT","CPI","TOT","IDX2015","A","2020",103.3332,
"PRT","CPI","TOT","IDX2015","A","2021",104.6411,
"SVK","CPI","TOT","IDX2015","A","2000",60.14448,
"SVK","CPI","TOT","IDX2015","A","2001",64.55285,
"SVK","CPI","TOT","IDX2015","A","2002",66.5715,
"SVK","CPI","TOT","IDX2015","A","2003",72.26612,
"SVK","CPI","TOT","IDX2015","A","2004",77.72113,
"SVK","CPI","TOT","IDX2015","A","2005",79.82666,
"SVK","CPI","TOT","IDX2015","A","2006",83.40556,
"SVK","CPI","TOT","IDX2015","A","2007",85.70482,
"SVK","CPI","TOT","IDX2015","A","2008",89.64568,
"SVK","CPI","TOT","IDX2015","A","2009",91.09355,
"SVK","CPI","TOT","IDX2015","A","2010",91.96533,
"SVK","CPI","TOT","IDX2015","A","2011",95.56972,
"SVK","CPI","TOT","IDX2015","A","2012",99.01606,
"SVK","CPI","TOT","IDX2015","A","2013",100.4028,
"SVK","CPI","TOT","IDX2015","A","2014",100.3263,
"SVK","CPI","TOT","IDX2015","A","2015",100,
"SVK","CPI","TOT","IDX2015","A","2016",99.47999,
"SVK","CPI","TOT","IDX2015","A","2017",100.7851,
"SVK","CPI","TOT","IDX2015","A","2018",103.3189,
"SVK","CPI","TOT","IDX2015","A","2019",106.0719,
"SVK","CPI","TOT","IDX2015","A","2020",108.1264,
"SVK","CPI","TOT","IDX2015","A","2021",111.532,
"ESP","CPI","TOT","IDX2015","A","2000",71.28381,
"ESP","CPI","TOT","IDX2015","A","2001",73.84278,
"ESP","CPI","TOT","IDX2015","A","2002",76.10655,
"ESP","CPI","TOT","IDX2015","A","2003",78.41934,
"ESP","CPI","TOT","IDX2015","A","2004",80.8027,
"ESP","CPI","TOT","IDX2015","A","2005",83.5248,
"ESP","CPI","TOT","IDX2015","A","2006",86.46117,
"ESP","CPI","TOT","IDX2015","A","2007",88.87067,
"ESP","CPI","TOT","IDX2015","A","2008",92.49245,
"ESP","CPI","TOT","IDX2015","A","2009",92.22625,
"ESP","CPI","TOT","IDX2015","A","2010",93.8862,
"ESP","CPI","TOT","IDX2015","A","2011",96.88689,
"ESP","CPI","TOT","IDX2015","A","2012",99.25687,
"ESP","CPI","TOT","IDX2015","A","2013",100.655,
"ESP","CPI","TOT","IDX2015","A","2014",100.5029,
"ESP","CPI","TOT","IDX2015","A","2015",100,
"ESP","CPI","TOT","IDX2015","A","2016",99.7974,
"ESP","CPI","TOT","IDX2015","A","2017",101.7495,
"ESP","CPI","TOT","IDX2015","A","2018",103.4538,
"ESP","CPI","TOT","IDX2015","A","2019",104.1775,
"ESP","CPI","TOT","IDX2015","A","2020",103.8412,
"ESP","CPI","TOT","IDX2015","A","2021",107.0532,
"SWE","CPI","TOT","IDX2015","A","2000",83.23418,
"SWE","CPI","TOT","IDX2015","A","2001",85.23676,
"SWE","CPI","TOT","IDX2015","A","2002",87.07658,
"SWE","CPI","TOT","IDX2015","A","2003",88.75337,
"SWE","CPI","TOT","IDX2015","A","2004",89.08501,
"SWE","CPI","TOT","IDX2015","A","2005",89.48872,
"SWE","CPI","TOT","IDX2015","A","2006",90.70596,
"SWE","CPI","TOT","IDX2015","A","2007",92.71252,
"SWE","CPI","TOT","IDX2015","A","2008",95.8991,
"SWE","CPI","TOT","IDX2015","A","2009",95.42492,
"SWE","CPI","TOT","IDX2015","A","2010",96.52992,
"SWE","CPI","TOT","IDX2015","A","2011",99.38832,
"SWE","CPI","TOT","IDX2015","A","2012",100.2713,
"SWE","CPI","TOT","IDX2015","A","2013",100.2269,
"SWE","CPI","TOT","IDX2015","A","2014",100.0468,
"SWE","CPI","TOT","IDX2015","A","2015",100,
"SWE","CPI","TOT","IDX2015","A","2016",100.9843,
"SWE","CPI","TOT","IDX2015","A","2017",102.7964,
"SWE","CPI","TOT","IDX2015","A","2018",104.8046,
"SWE","CPI","TOT","IDX2015","A","2019",106.6745,
"SWE","CPI","TOT","IDX2015","A","2020",107.205,
"SWE","CPI","TOT","IDX2015","A","2021",109.5241,
"CHE","CPI","TOT","IDX2015","A","2000",93.4581,
"CHE","CPI","TOT","IDX2015","A","2001",94.38242,
"CHE","CPI","TOT","IDX2015","A","2002",94.98903,
"CHE","CPI","TOT","IDX2015","A","2003",95.59531,
"CHE","CPI","TOT","IDX2015","A","2004",96.36285,
"CHE","CPI","TOT","IDX2015","A","2005",97.49219,
"CHE","CPI","TOT","IDX2015","A","2006",98.52512,
"CHE","CPI","TOT","IDX2015","A","2007",99.24667,
"CHE","CPI","TOT","IDX2015","A","2008",101.6544,
"CHE","CPI","TOT","IDX2015","A","2009",101.166,
"CHE","CPI","TOT","IDX2015","A","2010",101.8623,
"CHE","CPI","TOT","IDX2015","A","2011",102.0979,
"CHE","CPI","TOT","IDX2015","A","2012",101.3908,
"CHE","CPI","TOT","IDX2015","A","2013",101.1705,
"CHE","CPI","TOT","IDX2015","A","2014",101.1571,
"CHE","CPI","TOT","IDX2015","A","2015",100,
"CHE","CPI","TOT","IDX2015","A","2016",99.56538,
"CHE","CPI","TOT","IDX2015","A","2017",100.0968,
"CHE","CPI","TOT","IDX2015","A","2018",101.0341,
"CHE","CPI","TOT","IDX2015","A","2019",101.4007,
"CHE","CPI","TOT","IDX2015","A","2020",100.6647,
"CHE","CPI","TOT","IDX2015","A","2021",101.2504,
"TUR","CPI","TOT","IDX2015","A","2000",14.0995,
"TUR","CPI","TOT","IDX2015","A","2001",21.76965,
"TUR","CPI","TOT","IDX2015","A","2002",31.55818,
"TUR","CPI","TOT","IDX2015","A","2003",38.37551,
"TUR","CPI","TOT","IDX2015","A","2004",41.67514,
"TUR","CPI","TOT","IDX2015","A","2005",45.08382,
"TUR","CPI","TOT","IDX2015","A","2006",49.41062,
"TUR","CPI","TOT","IDX2015","A","2007",53.7371,
"TUR","CPI","TOT","IDX2015","A","2008",59.34948,
"TUR","CPI","TOT","IDX2015","A","2009",63.0594,
"TUR","CPI","TOT","IDX2015","A","2010",68.46135,
"TUR","CPI","TOT","IDX2015","A","2011",72.89208,
"TUR","CPI","TOT","IDX2015","A","2012",79.37334,
"TUR","CPI","TOT","IDX2015","A","2013",85.32085,
"TUR","CPI","TOT","IDX2015","A","2014",92.87565,
"TUR","CPI","TOT","IDX2015","A","2015",100,
"TUR","CPI","TOT","IDX2015","A","2016",107.7751,
"TUR","CPI","TOT","IDX2015","A","2017",119.7859,
"TUR","CPI","TOT","IDX2015","A","2018",139.3499,
"TUR","CPI","TOT","IDX2015","A","2019",160.4988,
"TUR","CPI","TOT","IDX2015","A","2020",180.2064,
"TUR","CPI","TOT","IDX2015","A","2021",215.5205,
"GBR","CPI","TOT","IDX2015","A","2000",73.4,
"GBR","CPI","TOT","IDX2015","A","2001",74.6,
"GBR","CPI","TOT","IDX2015","A","2002",75.7,
"GBR","CPI","TOT","IDX2015","A","2003",76.7,
"GBR","CPI","TOT","IDX2015","A","2004",77.8,
"GBR","CPI","TOT","IDX2015","A","2005",79.4,
"GBR","CPI","TOT","IDX2015","A","2006",81.4,
"GBR","CPI","TOT","IDX2015","A","2007",83.3,
"GBR","CPI","TOT","IDX2015","A","2008",86.2,
"GBR","CPI","TOT","IDX2015","A","2009",87.9,
"GBR","CPI","TOT","IDX2015","A","2010",90.1,
"GBR","CPI","TOT","IDX2015","A","2011",93.6,
"GBR","CPI","TOT","IDX2015","A","2012",96,
"GBR","CPI","TOT","IDX2015","A","2013",98.2,
"GBR","CPI","TOT","IDX2015","A","2014",99.6,
"GBR","CPI","TOT","IDX2015","A","2015",100,
"GBR","CPI","TOT","IDX2015","A","2016",101,
"GBR","CPI","TOT","IDX2015","A","2017",103.6,
"GBR","CPI","TOT","IDX2015","A","2018",106,
"GBR","CPI","TOT","IDX2015","A","2019",107.8,
"GBR","CPI","TOT","IDX2015","A","2020",108.9,
"GBR","CPI","TOT","IDX2015","A","2021",111.6,
"USA","CPI","TOT","IDX2015","A","2000",72.65302,
"USA","CPI","TOT","IDX2015","A","2001",74.70631,
"USA","CPI","TOT","IDX2015","A","2002",75.89118,
"USA","CPI","TOT","IDX2015","A","2003",77.61398,
"USA","CPI","TOT","IDX2015","A","2004",79.69189,
"USA","CPI","TOT","IDX2015","A","2005",82.39564,
"USA","CPI","TOT","IDX2015","A","2006",85.05367,
"USA","CPI","TOT","IDX2015","A","2007",87.47998,
"USA","CPI","TOT","IDX2015","A","2008",90.83842,
"USA","CPI","TOT","IDX2015","A","2009",90.51545,
"USA","CPI","TOT","IDX2015","A","2010",91.99994,
"USA","CPI","TOT","IDX2015","A","2011",94.90424,
"USA","CPI","TOT","IDX2015","A","2012",96.86812,
"USA","CPI","TOT","IDX2015","A","2013",98.28708,
"USA","CPI","TOT","IDX2015","A","2014",99.88152,
"USA","CPI","TOT","IDX2015","A","2015",100,
"USA","CPI","TOT","IDX2015","A","2016",101.2616,
"USA","CPI","TOT","IDX2015","A","2017",103.4186,
"USA","CPI","TOT","IDX2015","A","2018",105.9446,
"USA","CPI","TOT","IDX2015","A","2019",107.8646,
"USA","CPI","TOT","IDX2015","A","2020",109.1952,
"USA","CPI","TOT","IDX2015","A","2021",114.325,
"BRA","CPI","TOT","IDX2015","A","2000",37.95947,
"BRA","CPI","TOT","IDX2015","A","2001",40.55603,
"BRA","CPI","TOT","IDX2015","A","2002",43.98309,
"BRA","CPI","TOT","IDX2015","A","2003",50.45516,
"BRA","CPI","TOT","IDX2015","A","2004",53.78378,
"BRA","CPI","TOT","IDX2015","A","2005",57.47848,
"BRA","CPI","TOT","IDX2015","A","2006",59.88313,
"BRA","CPI","TOT","IDX2015","A","2007",62.06364,
"BRA","CPI","TOT","IDX2015","A","2008",65.58797,
"BRA","CPI","TOT","IDX2015","A","2009",68.79394,
"BRA","CPI","TOT","IDX2015","A","2010",72.26028,
"BRA","CPI","TOT","IDX2015","A","2011",77.05579,
"BRA","CPI","TOT","IDX2015","A","2012",81.21951,
"BRA","CPI","TOT","IDX2015","A","2013",86.25861,
"BRA","CPI","TOT","IDX2015","A","2014",91.71796,
"BRA","CPI","TOT","IDX2015","A","2015",100,
"BRA","CPI","TOT","IDX2015","A","2016",108.7391,
"BRA","CPI","TOT","IDX2015","A","2017",112.4867,
"BRA","CPI","TOT","IDX2015","A","2018",116.6092,
"BRA","CPI","TOT","IDX2015","A","2019",120.9622,
"BRA","CPI","TOT","IDX2015","A","2020",124.8472,
"BRA","CPI","TOT","IDX2015","A","2021",135.2116,
"CHL","CPI","TOT","IDX2015","A","2000",62.22335,
"CHL","CPI","TOT","IDX2015","A","2001",64.44417,
"CHL","CPI","TOT","IDX2015","A","2002",66.04844,
"CHL","CPI","TOT","IDX2015","A","2003",67.90452,
"CHL","CPI","TOT","IDX2015","A","2004",68.62074,
"CHL","CPI","TOT","IDX2015","A","2005",70.71543,
"CHL","CPI","TOT","IDX2015","A","2006",73.11411,
"CHL","CPI","TOT","IDX2015","A","2007",76.33684,
"CHL","CPI","TOT","IDX2015","A","2008",82.99056,
"CHL","CPI","TOT","IDX2015","A","2009",83.28355,
"CHL","CPI","TOT","IDX2015","A","2010",84.45845,
"CHL","CPI","TOT","IDX2015","A","2011",87.28039,
"CHL","CPI","TOT","IDX2015","A","2012",89.9053,
"CHL","CPI","TOT","IDX2015","A","2013",91.51421,
"CHL","CPI","TOT","IDX2015","A","2014",95.83247,
"CHL","CPI","TOT","IDX2015","A","2015",100,
"CHL","CPI","TOT","IDX2015","A","2016",103.7862,
"CHL","CPI","TOT","IDX2015","A","2017",106.0516,
"CHL","CPI","TOT","IDX2015","A","2018",108.6338,
"CHL","CPI","TOT","IDX2015","A","2019",111.4121,
"CHL","CPI","TOT","IDX2015","A","2020",114.8052,
"CHL","CPI","TOT","IDX2015","A","2021",119.9996,
"CHN","CPI","TOT","IDX2015","A","2000",70.45643,
"CHN","CPI","TOT","IDX2015","A","2001",70.9631,
"CHN","CPI","TOT","IDX2015","A","2002",70.44366,
"CHN","CPI","TOT","IDX2015","A","2003",71.23799,
"CHN","CPI","TOT","IDX2015","A","2004",73.96259,
"CHN","CPI","TOT","IDX2015","A","2005",75.27647,
"CHN","CPI","TOT","IDX2015","A","2006",76.5181,
"CHN","CPI","TOT","IDX2015","A","2007",80.2038,
"CHN","CPI","TOT","IDX2015","A","2008",84.95608,
"CHN","CPI","TOT","IDX2015","A","2009",84.33746,
"CHN","CPI","TOT","IDX2015","A","2010",87.01545,
"CHN","CPI","TOT","IDX2015","A","2011",91.8482,
"CHN","CPI","TOT","IDX2015","A","2012",94.25418,
"CHN","CPI","TOT","IDX2015","A","2013",96.72463,
"CHN","CPI","TOT","IDX2015","A","2014",98.58334,
"CHN","CPI","TOT","IDX2015","A","2015",100,
"CHN","CPI","TOT","IDX2015","A","2016",102,
"CHN","CPI","TOT","IDX2015","A","2017",103.625,
"CHN","CPI","TOT","IDX2015","A","2018",105.775,
"CHN","CPI","TOT","IDX2015","A","2019",108.8417,
"CHN","CPI","TOT","IDX2015","A","2020",111.475,
"CHN","CPI","TOT","IDX2015","A","2021",112.5686,
"COL","CPI","TOT","IDX2015","A","2000",49.50916,
"COL","CPI","TOT","IDX2015","A","2001",53.45285,
"COL","CPI","TOT","IDX2015","A","2002",56.84791,
"COL","CPI","TOT","IDX2015","A","2003",60.90104,
"COL","CPI","TOT","IDX2015","A","2004",64.49666,
"COL","CPI","TOT","IDX2015","A","2005",67.75439,
"COL","CPI","TOT","IDX2015","A","2006",70.66338,
"COL","CPI","TOT","IDX2015","A","2007",74.58122,
"COL","CPI","TOT","IDX2015","A","2008",79.79958,
"COL","CPI","TOT","IDX2015","A","2009",83.15318,
"COL","CPI","TOT","IDX2015","A","2010",85.04242,
"COL","CPI","TOT","IDX2015","A","2011",87.94665,
"COL","CPI","TOT","IDX2015","A","2012",90.73394,
"COL","CPI","TOT","IDX2015","A","2013",92.56404,
"COL","CPI","TOT","IDX2015","A","2014",95.24732,
"COL","CPI","TOT","IDX2015","A","2015",100,
"COL","CPI","TOT","IDX2015","A","2016",107.5135,
"COL","CPI","TOT","IDX2015","A","2017",112.1519,
"COL","CPI","TOT","IDX2015","A","2018",115.7863,
"COL","CPI","TOT","IDX2015","A","2019",119.8655,
"COL","CPI","TOT","IDX2015","A","2020",122.894,
"COL","CPI","TOT","IDX2015","A","2021",127.1892,
"CRI","CPI","TOT","IDX2015","A","2000",30.74584,
"CRI","CPI","TOT","IDX2015","A","2001",34.20647,
"CRI","CPI","TOT","IDX2015","A","2002",37.34235,
"CRI","CPI","TOT","IDX2015","A","2003",40.8703,
"CRI","CPI","TOT","IDX2015","A","2004",45.9034,
"CRI","CPI","TOT","IDX2015","A","2005",52.23729,
"CRI","CPI","TOT","IDX2015","A","2006",58.22922,
"CRI","CPI","TOT","IDX2015","A","2007",63.67787,
"CRI","CPI","TOT","IDX2015","A","2008",72.22629,
"CRI","CPI","TOT","IDX2015","A","2009",77.89078,
"CRI","CPI","TOT","IDX2015","A","2010",82.30154,
"CRI","CPI","TOT","IDX2015","A","2011",86.31621,
"CRI","CPI","TOT","IDX2015","A","2012",90.19652,
"CRI","CPI","TOT","IDX2015","A","2013",94.915,
"CRI","CPI","TOT","IDX2015","A","2014",99.2044,
"CRI","CPI","TOT","IDX2015","A","2015",100,
"CRI","CPI","TOT","IDX2015","A","2016",99.98252,
"CRI","CPI","TOT","IDX2015","A","2017",101.6081,
"CRI","CPI","TOT","IDX2015","A","2018",103.865,
"CRI","CPI","TOT","IDX2015","A","2019",106.042,
"CRI","CPI","TOT","IDX2015","A","2020",106.8107,
"CRI","CPI","TOT","IDX2015","A","2021",108.6548,
"EST","CPI","TOT","IDX2015","A","2000",59.61068,
"EST","CPI","TOT","IDX2015","A","2001",63.03727,
"EST","CPI","TOT","IDX2015","A","2002",65.28891,
"EST","CPI","TOT","IDX2015","A","2003",66.16051,
"EST","CPI","TOT","IDX2015","A","2004",68.17715,
"EST","CPI","TOT","IDX2015","A","2005",70.95859,
"EST","CPI","TOT","IDX2015","A","2006",74.10746,
"EST","CPI","TOT","IDX2015","A","2007",78.99954,
"EST","CPI","TOT","IDX2015","A","2008",87.18575,
"EST","CPI","TOT","IDX2015","A","2009",87.11739,
"EST","CPI","TOT","IDX2015","A","2010",89.70656,
"EST","CPI","TOT","IDX2015","A","2011",94.17565,
"EST","CPI","TOT","IDX2015","A","2012",97.87996,
"EST","CPI","TOT","IDX2015","A","2013",100.6016,
"EST","CPI","TOT","IDX2015","A","2014",100.4948,
"EST","CPI","TOT","IDX2015","A","2015",100,
"EST","CPI","TOT","IDX2015","A","2016",100.1487,
"EST","CPI","TOT","IDX2015","A","2017",103.571,
"EST","CPI","TOT","IDX2015","A","2018",107.13,
"EST","CPI","TOT","IDX2015","A","2019",109.5697,
"EST","CPI","TOT","IDX2015","A","2020",109.0826,
"EST","CPI","TOT","IDX2015","A","2021",114.1584,
"IND","CPI","TOT","IDX2015","A","2000",36.56621,
"IND","CPI","TOT","IDX2015","A","2001",37.94815,
"IND","CPI","TOT","IDX2015","A","2002",39.57885,
"IND","CPI","TOT","IDX2015","A","2003",41.08516,
"IND","CPI","TOT","IDX2015","A","2004",42.63294,
"IND","CPI","TOT","IDX2015","A","2005",44.44328,
"IND","CPI","TOT","IDX2015","A","2006",47.01944,
"IND","CPI","TOT","IDX2015","A","2007",50.01594,
"IND","CPI","TOT","IDX2015","A","2008",54.1919,
"IND","CPI","TOT","IDX2015","A","2009",60.08926,
"IND","CPI","TOT","IDX2015","A","2010",67.29359,
"IND","CPI","TOT","IDX2015","A","2011",73.2547,
"IND","CPI","TOT","IDX2015","A","2012",80.07651,
"IND","CPI","TOT","IDX2015","A","2013",88.81097,
"IND","CPI","TOT","IDX2015","A","2014",94.4533,
"IND","CPI","TOT","IDX2015","A","2015",100,
"IND","CPI","TOT","IDX2015","A","2016",104.941,
"IND","CPI","TOT","IDX2015","A","2017",107.555,
"IND","CPI","TOT","IDX2015","A","2018",112.7829,
"IND","CPI","TOT","IDX2015","A","2019",121.4217,
"IND","CPI","TOT","IDX2015","A","2020",128.1744,
"IND","CPI","TOT","IDX2015","A","2021",134.4423,
"IDN","CPI","TOT","IDX2015","A","2000",33.26962,
"IDN","CPI","TOT","IDX2015","A","2001",37.09566,
"IDN","CPI","TOT","IDX2015","A","2002",41.51009,
"IDN","CPI","TOT","IDX2015","A","2003",44.31506,
"IDN","CPI","TOT","IDX2015","A","2004",47.00235,
"IDN","CPI","TOT","IDX2015","A","2005",51.9156,
"IDN","CPI","TOT","IDX2015","A","2006",58.72105,
"IDN","CPI","TOT","IDX2015","A","2007",62.48305,
"IDN","CPI","TOT","IDX2015","A","2008",68.87299,
"IDN","CPI","TOT","IDX2015","A","2009",71.89404,
"IDN","CPI","TOT","IDX2015","A","2010",75.58522,
"IDN","CPI","TOT","IDX2015","A","2011",79.63361,
"IDN","CPI","TOT","IDX2015","A","2012",83.04153,
"IDN","CPI","TOT","IDX2015","A","2013",88.36657,
"IDN","CPI","TOT","IDX2015","A","2014",94.01755,
"IDN","CPI","TOT","IDX2015","A","2015",100,
"IDN","CPI","TOT","IDX2015","A","2016",103.5258,
"IDN","CPI","TOT","IDX2015","A","2017",107.4689,
"IDN","CPI","TOT","IDX2015","A","2018",110.9061,
"IDN","CPI","TOT","IDX2015","A","2019",114.2672,
"IDN","CPI","TOT","IDX2015","A","2020",116.4623,
"IDN","CPI","TOT","IDX2015","A","2021",118.2792,
"ISR","CPI","TOT","IDX2015","A","2000",75.73925,
"ISR","CPI","TOT","IDX2015","A","2001",76.6129,
"ISR","CPI","TOT","IDX2015","A","2002",81.02319,
"ISR","CPI","TOT","IDX2015","A","2003",81.61122,
"ISR","CPI","TOT","IDX2015","A","2004",81.2752,
"ISR","CPI","TOT","IDX2015","A","2005",82.34207,
"ISR","CPI","TOT","IDX2015","A","2006",84.03898,
"ISR","CPI","TOT","IDX2015","A","2007",84.4254,
"ISR","CPI","TOT","IDX2015","A","2008",88.27285,
"ISR","CPI","TOT","IDX2015","A","2009",91.22144,
"ISR","CPI","TOT","IDX2015","A","2010",93.6996,
"ISR","CPI","TOT","IDX2015","A","2011",96.95901,
"ISR","CPI","TOT","IDX2015","A","2012",98.59711,
"ISR","CPI","TOT","IDX2015","A","2013",100.1512,
"ISR","CPI","TOT","IDX2015","A","2014",100.6384,
"ISR","CPI","TOT","IDX2015","A","2015",100,
"ISR","CPI","TOT","IDX2015","A","2016",99.45396,
"ISR","CPI","TOT","IDX2015","A","2017",99.69758,
"ISR","CPI","TOT","IDX2015","A","2018",100.5124,
"ISR","CPI","TOT","IDX2015","A","2019",101.3609,
"ISR","CPI","TOT","IDX2015","A","2020",100.7645,
"ISR","CPI","TOT","IDX2015","A","2021",102.2681,
"LVA","CPI","TOT","IDX2015","A","2000",55.02153,
"LVA","CPI","TOT","IDX2015","A","2001",56.38994,
"LVA","CPI","TOT","IDX2015","A","2002",57.48327,
"LVA","CPI","TOT","IDX2015","A","2003",59.1748,
"LVA","CPI","TOT","IDX2015","A","2004",62.83913,
"LVA","CPI","TOT","IDX2015","A","2005",67.0798,
"LVA","CPI","TOT","IDX2015","A","2006",71.46426,
"LVA","CPI","TOT","IDX2015","A","2007",78.67714,
"LVA","CPI","TOT","IDX2015","A","2008",90.79524,
"LVA","CPI","TOT","IDX2015","A","2009",94.00404,
"LVA","CPI","TOT","IDX2015","A","2010",92.98444,
"LVA","CPI","TOT","IDX2015","A","2011",97.04855,
"LVA","CPI","TOT","IDX2015","A","2012",99.2397,
"LVA","CPI","TOT","IDX2015","A","2013",99.21047,
"LVA","CPI","TOT","IDX2015","A","2014",99.82607,
"LVA","CPI","TOT","IDX2015","A","2015",100,
"LVA","CPI","TOT","IDX2015","A","2016",100.1406,
"LVA","CPI","TOT","IDX2015","A","2017",103.0751,
"LVA","CPI","TOT","IDX2015","A","2018",105.6875,
"LVA","CPI","TOT","IDX2015","A","2019",108.6588,
"LVA","CPI","TOT","IDX2015","A","2020",108.8969,
"LVA","CPI","TOT","IDX2015","A","2021",112.4641,
"LTU","CPI","TOT","IDX2015","A","2000",69.13315,
"LTU","CPI","TOT","IDX2015","A","2001",70.07829,
"LTU","CPI","TOT","IDX2015","A","2002",70.27556,
"LTU","CPI","TOT","IDX2015","A","2003",69.47842,
"LTU","CPI","TOT","IDX2015","A","2004",70.28722,
"LTU","CPI","TOT","IDX2015","A","2005",72.15579,
"LTU","CPI","TOT","IDX2015","A","2006",74.85378,
"LTU","CPI","TOT","IDX2015","A","2007",79.14828,
"LTU","CPI","TOT","IDX2015","A","2008",87.79592,
"LTU","CPI","TOT","IDX2015","A","2009",91.70551,
"LTU","CPI","TOT","IDX2015","A","2010",92.91531,
"LTU","CPI","TOT","IDX2015","A","2011",96.75297,
"LTU","CPI","TOT","IDX2015","A","2012",99.74261,
"LTU","CPI","TOT","IDX2015","A","2013",100.7874,
"LTU","CPI","TOT","IDX2015","A","2014",100.892,
"LTU","CPI","TOT","IDX2015","A","2015",99.99999,
"LTU","CPI","TOT","IDX2015","A","2016",100.9055,
"LTU","CPI","TOT","IDX2015","A","2017",104.6621,
"LTU","CPI","TOT","IDX2015","A","2018",107.4858,
"LTU","CPI","TOT","IDX2015","A","2019",109.9951,
"LTU","CPI","TOT","IDX2015","A","2020",111.3149,
"LTU","CPI","TOT","IDX2015","A","2021",116.5284,
"RUS","CPI","TOT","IDX2015","A","2000",20.29939,
"RUS","CPI","TOT","IDX2015","A","2001",24.65909,
"RUS","CPI","TOT","IDX2015","A","2002",28.55245,
"RUS","CPI","TOT","IDX2015","A","2003",32.45365,
"RUS","CPI","TOT","IDX2015","A","2004",35.9874,
"RUS","CPI","TOT","IDX2015","A","2005",40.55252,
"RUS","CPI","TOT","IDX2015","A","2006",44.4734,
"RUS","CPI","TOT","IDX2015","A","2007",48.47925,
"RUS","CPI","TOT","IDX2015","A","2008",55.32005,
"RUS","CPI","TOT","IDX2015","A","2009",61.76335,
"RUS","CPI","TOT","IDX2015","A","2010",65.99377,
"RUS","CPI","TOT","IDX2015","A","2011",71.56395,
"RUS","CPI","TOT","IDX2015","A","2012",75.19563,
"RUS","CPI","TOT","IDX2015","A","2013",80.27413,
"RUS","CPI","TOT","IDX2015","A","2014",86.55431,
"RUS","CPI","TOT","IDX2015","A","2015",100,
"RUS","CPI","TOT","IDX2015","A","2016",107.0424,
"RUS","CPI","TOT","IDX2015","A","2017",110.9852,
"RUS","CPI","TOT","IDX2015","A","2018",114.1797,
"RUS","CPI","TOT","IDX2015","A","2019",119.2839,
"RUS","CPI","TOT","IDX2015","A","2020",123.3177,
"RUS","CPI","TOT","IDX2015","A","2021",131.5731,
"SAU","CPI","TOT","IDX2015","A","2000",65.76412,
"SAU","CPI","TOT","IDX2015","A","2001",65.02694,
"SAU","CPI","TOT","IDX2015","A","2002",65.18768,
"SAU","CPI","TOT","IDX2015","A","2003",65.58675,
"SAU","CPI","TOT","IDX2015","A","2004",65.92486,
"SAU","CPI","TOT","IDX2015","A","2005",66.24079,
"SAU","CPI","TOT","IDX2015","A","2006",67.70406,
"SAU","CPI","TOT","IDX2015","A","2007",70.52586,
"SAU","CPI","TOT","IDX2015","A","2008",77.48693,
"SAU","CPI","TOT","IDX2015","A","2009",81.40562,
"SAU","CPI","TOT","IDX2015","A","2010",85.7522,
"SAU","CPI","TOT","IDX2015","A","2011",90.74831,"B"
"SAU","CPI","TOT","IDX2015","A","2012",93.3494,
"SAU","CPI","TOT","IDX2015","A","2013",96.647,
"SAU","CPI","TOT","IDX2015","A","2014",98.8083,
